started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2021-09-13 16:41:47.427000+00:00,2021-09-13 16:49:34.656000+00:00,467,1024,Meadow Place,End of Meadow Place,55.94023763168944,-3.194640214184801,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904
2021-09-13 16:41:55.804000+00:00,2021-09-13 17:05:01.418000+00:00,1385,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856558589723,-3.2080701822277438,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856558589723,-3.2080701822277438
2021-09-13 16:44:12.657000+00:00,2021-09-13 17:16:36.338000+00:00,1943,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163,1729,McDonald Road,Next to Fire Station,55.9640310527501,-3.1851753729504253
2021-09-13 16:46:06.034000+00:00,2021-09-13 17:26:26.735000+00:00,2420,1814,Abbeyhill,Near Abbey Mount,55.95524788917224,-3.1722162800950704,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655
2021-09-13 16:46:43.588000+00:00,2021-09-13 16:55:51.248000+00:00,547,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655
2021-09-13 16:51:02.939000+00:00,2021-09-13 16:56:14.901000+00:00,311,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655
2021-09-13 16:57:30.120000+00:00,2021-09-13 17:00:23.890000+00:00,173,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655
2021-09-13 17:04:15.527000+00:00,2021-09-13 17:13:51.477000+00:00,575,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,1748,Colinton Road,Near Napier University Merchiston Campus,55.93341635916104,-3.21239711224257
2021-09-13 17:05:55.508000+00:00,2021-09-13 17:13:26.593000+00:00,451,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449
2021-09-13 17:11:22.185000+00:00,2021-09-13 18:13:02.136000+00:00,3699,1756,Western General Hospital,Porterfield Road,55.96283984266853,-3.234135938375289,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429
2021-09-13 17:12:02.783000+00:00,2021-09-13 17:24:49.366000+00:00,766,1050,EICC,Outside Edinburgh International Conference Centre,55.94607055533778,-3.2103963310007657,1814,Abbeyhill,Near Abbey Mount,55.95524788917224,-3.1722162800950704
2021-09-13 17:20:03.640000+00:00,2021-09-13 17:52:30.628000+00:00,1946,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288,2263,Musselburgh Lidl,Musselborough North High Street opposite Harbour Road,55.94388031687606,-3.0667539162178628
2021-09-13 17:22:53.482000+00:00,2021-09-13 17:32:37.326000+00:00,583,1821,Drumsheugh Place,Corner with Drumsheugh Gardens,55.95159412232485,-3.2123542850940225,260,Lauriston Place,near Chalmers Street,55.94477165233548,-3.197265856419562
2021-09-13 17:29:15.053000+00:00,2021-09-13 17:38:06.740000+00:00,531,251,Waverley Station,Platform level near Calton Road Exit,55.952641035774384,-3.187526919462357,1729,McDonald Road,Next to Fire Station,55.9640310527501,-3.1851753729504253
2021-09-13 17:30:13.279000+00:00,2021-09-13 17:57:49.725000+00:00,1656,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467,1092,Dalry Road Lidl,,55.94179129688128,-3.2224153095965
2021-09-13 17:31:07.384000+00:00,2021-09-13 17:45:18.299000+00:00,850,1756,Western General Hospital,Porterfield Road,55.96283984266853,-3.234135938375289,1737,Inverleith Row,Corner with Inverleith Terrace,55.96411787988959,-3.202094747416368
2021-09-13 17:35:57.872000+00:00,2021-09-13 17:56:47.252000+00:00,1249,1744,Morningside Road,"Corner of Morningside Park, beside M&S",55.927985349796536,-3.209749771944871,1052,Surgeons Hall,East side of Nicolson Street,55.94664279961712,-3.1854745859388918
2021-09-13 17:38:46.554000+00:00,2021-09-13 18:14:02.263000+00:00,2115,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856558589723,-3.2080701822277438,1765,Haymarket Terrace,Corner of Magdala Crescent,55.946063966641006,-3.2230240243595745
2021-09-13 17:38:50.464000+00:00,2021-09-13 18:12:57.205000+00:00,2046,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856558589723,-3.2080701822277438,1765,Haymarket Terrace,Corner of Magdala Crescent,55.946063966641006,-3.2230240243595745
2021-09-13 18:15:00.715000+00:00,2021-09-13 18:19:22.264000+00:00,261,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789,1814,Abbeyhill,Near Abbey Mount,55.95524788917224,-3.1722162800950704
2021-09-13 18:30:39.827000+00:00,2021-09-13 18:41:26.834000+00:00,647,1756,Western General Hospital,Porterfield Road,55.96283984266853,-3.234135938375289,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2021-09-13 19:10:59.519000+00:00,2021-09-13 20:09:10.654000+00:00,3491,2263,Musselburgh Lidl,Musselborough North High Street opposite Harbour Road,55.94388031687606,-3.0667539162178628,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288
2021-09-13 20:02:34.191000+00:00,2021-09-13 20:17:02.429000+00:00,868,225,Waverley Court,On Waverley Court forecourt,55.95173449698344,-3.1841785354060903,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288
2021-09-13 21:42:29.218000+00:00,2021-09-13 22:03:37.366000+00:00,1268,1090,Hillside Crescent,East end of Hillside Crescent,55.95787194536338,-3.175888370919665,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333
2021-09-13 21:53:43.784000+00:00,2021-09-13 22:04:01.831000+00:00,618,1729,McDonald Road,Next to Fire Station,55.9640310527501,-3.1851753729504253,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333
2021-09-13 22:52:46.179000+00:00,2021-09-13 22:57:55.372000+00:00,309,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,1050,EICC,Outside Edinburgh International Conference Centre,55.94607055533778,-3.2103963310007657
2021-09-13 23:05:13.976000+00:00,2021-09-13 23:12:20.439000+00:00,426,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163
2021-09-13 23:43:15.983000+00:00,2021-09-13 23:50:21.863000+00:00,425,189,City Chambers,City Chambers Quadrangle,55.95010933017899,-3.190257770093808,1098,Marchmont Crescent,Corner of Marchmont Road,55.9364319181482,-3.194150044314256
2021-09-14 00:01:38.950000+00:00,2021-09-14 00:05:03.403000+00:00,204,1019,Grassmarket,West end of Grassmarket,55.947097278583385,-3.1972457326126005,1721,Tollcross,Outside Piccolinos off Lauriston Place,55.944248052468346,-3.2031045991104747
2021-09-14 00:08:15.360000+00:00,2021-09-14 00:18:19.614000+00:00,604,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453
2021-09-14 00:16:28.772000+00:00,2021-09-14 00:30:03.915000+00:00,815,189,City Chambers,City Chambers Quadrangle,55.95010933017899,-3.190257770093808,1092,Dalry Road Lidl,,55.94179129688128,-3.2224153095965
2021-09-14 01:17:36.219000+00:00,2021-09-14 01:24:49.334000+00:00,433,1721,Tollcross,Outside Piccolinos off Lauriston Place,55.944248052468346,-3.2031045991104747,1102,Haymarket Station,Haymarket Station,55.94556945067266,-3.21818468327956
2021-09-14 01:32:02.631000+00:00,2021-09-14 01:35:54.774000+00:00,232,1102,Haymarket Station,Haymarket Station,55.94556945067266,-3.21818468327956,1738,Wester Coates Terrace,Junction with Roseburn Terrace,55.94564841884953,-3.231847150914064
2021-09-14 01:32:48.549000+00:00,2021-09-14 01:45:08.432000+00:00,739,1729,McDonald Road,Next to Fire Station,55.9640310527501,-3.1851753729504253,1756,Western General Hospital,Porterfield Road,55.96283984266853,-3.234135938375289
2021-09-14 02:03:24.768000+00:00,2021-09-14 02:24:54.603000+00:00,1289,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904,1051,Warrender Park Road,On corner with Spottiswoode Street,55.93836921723555,-3.1980326885466184
2021-09-14 02:03:33.946000+00:00,2021-09-14 02:25:10.013000+00:00,1296,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904,1051,Warrender Park Road,On corner with Spottiswoode Street,55.93836921723555,-3.1980326885466184
2021-09-14 02:03:45.555000+00:00,2021-09-14 02:24:49.970000+00:00,1264,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904,1051,Warrender Park Road,On corner with Spottiswoode Street,55.93836921723555,-3.1980326885466184
2021-09-14 02:05:20.969000+00:00,2021-09-14 02:14:36.319000+00:00,555,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904,1024,Meadow Place,End of Meadow Place,55.94023763168944,-3.194640214184801
2021-09-14 02:15:11.736000+00:00,2021-09-14 02:28:58.785000+00:00,827,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429
2021-09-14 02:19:35.075000+00:00,2021-09-14 02:28:51.112000+00:00,556,189,City Chambers,City Chambers Quadrangle,55.95010933017899,-3.190257770093808,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298
2021-09-14 05:08:31.798000+00:00,2021-09-14 05:18:35.563000+00:00,603,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,1798,Chambers Street,Outside National Museum,55.94760044619224,-3.188919736735216
2021-09-14 05:36:16.122000+00:00,2021-09-14 06:05:35.310000+00:00,1759,189,City Chambers,City Chambers Quadrangle,55.95010933017899,-3.190257770093808,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134
2021-09-14 05:43:07.314000+00:00,2021-09-14 06:16:32.676000+00:00,2005,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429,1756,Western General Hospital,Porterfield Road,55.96283984266853,-3.234135938375289
2021-09-14 05:56:33.392000+00:00,2021-09-14 06:02:17.155000+00:00,343,189,City Chambers,City Chambers Quadrangle,55.95010933017899,-3.190257770093808,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2021-09-14 06:30:38.837000+00:00,2021-09-14 06:47:11.355000+00:00,992,1092,Dalry Road Lidl,,55.94179129688128,-3.2224153095965,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467
2021-09-14 06:38:51.560000+00:00,2021-09-14 06:44:05.332000+00:00,313,1798,Chambers Street,Outside National Museum,55.94760044619224,-3.188919736735216,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789
2021-09-14 06:46:45.094000+00:00,2021-09-14 06:59:03.894000+00:00,738,1738,Wester Coates Terrace,Junction with Roseburn Terrace,55.94564841884953,-3.231847150914064,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453
2021-09-14 06:49:05.312000+00:00,2021-09-14 07:21:59.027000+00:00,1973,1744,Morningside Road,"Corner of Morningside Park, beside M&S",55.927985349796536,-3.209749771944871,1721,Tollcross,Outside Piccolinos off Lauriston Place,55.944248052468346,-3.2031045991104747
2021-09-14 07:16:10.943000+00:00,2021-09-14 07:26:34.252000+00:00,623,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864
2021-09-14 07:17:41.189000+00:00,2021-09-14 07:26:50.136000+00:00,548,189,City Chambers,City Chambers Quadrangle,55.95010933017899,-3.190257770093808,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432
2021-09-14 07:18:18.124000+00:00,2021-09-14 07:39:12.353000+00:00,1254,1024,Meadow Place,End of Meadow Place,55.94023763168944,-3.194640214184801,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429
2021-09-14 07:31:32.420000+00:00,2021-09-14 07:59:36.093000+00:00,1683,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715254634,-3.174126319457628,1024,Meadow Place,End of Meadow Place,55.94023763168944,-3.194640214184801
2021-09-14 07:33:24.984000+00:00,2021-09-14 07:47:03.602000+00:00,818,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715254634,-3.174126319457628
2021-09-14 07:34:22.522000+00:00,2021-09-14 07:45:54.185000+00:00,691,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,1039,Lothian Road,Outside the Usher Hall,55.94740919920712,-3.2057654971365537
2021-09-14 07:35:31.708000+00:00,2021-09-14 07:44:58.497000+00:00,566,1744,Morningside Road,"Corner of Morningside Park, beside M&S",55.927985349796536,-3.209749771944871,1024,Meadow Place,End of Meadow Place,55.94023763168944,-3.194640214184801
2021-09-14 07:39:31.461000+00:00,2021-09-14 07:45:48.135000+00:00,376,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,225,Waverley Court,On Waverley Court forecourt,55.95173449698344,-3.1841785354060903
2021-09-14 08:01:49.570000+00:00,2021-09-14 08:27:43.836000+00:00,1554,1019,Grassmarket,West end of Grassmarket,55.947097278583385,-3.1972457326126005,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298
2021-09-14 08:39:10.580000+00:00,2021-09-14 09:14:10.416000+00:00,2099,1038,South Trinity Road,Corner of South Trinity Road and Ferry Road,55.97132539148155,-3.207963567424258,1038,South Trinity Road,Corner of South Trinity Road and Ferry Road,55.97132539148155,-3.207963567424258
2021-09-14 08:39:59.108000+00:00,2021-09-14 08:48:49.879000+00:00,530,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,1721,Tollcross,Outside Piccolinos off Lauriston Place,55.944248052468346,-3.2031045991104747
2021-09-14 08:41:59.562000+00:00,2021-09-14 09:54:11.445000+00:00,4331,1050,EICC,Outside Edinburgh International Conference Centre,55.94607055533778,-3.2103963310007657,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304
2021-09-14 08:42:00.433000+00:00,2021-09-14 09:54:06.773000+00:00,4326,1050,EICC,Outside Edinburgh International Conference Centre,55.94607055533778,-3.2103963310007657,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304
2021-09-14 09:56:13.580000+00:00,2021-09-14 10:10:47.817000+00:00,874,1756,Western General Hospital,Porterfield Road,55.96283984266853,-3.234135938375289,1729,McDonald Road,Next to Fire Station,55.9640310527501,-3.1851753729504253
2021-09-14 10:20:23.612000+00:00,2021-09-14 10:27:27.976000+00:00,424,1823,Boroughmuir,Off Gibson Terrace,55.94007146917616,-3.215335840688084,1748,Colinton Road,Near Napier University Merchiston Campus,55.93341635916104,-3.21239711224257
2021-09-14 10:23:19.619000+00:00,2021-09-14 10:37:52.729000+00:00,873,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,1730,East London Street,Outside St Mary's Primary School,55.95995414501485,-3.1871977585476543
2021-09-14 10:38:19.500000+00:00,2021-09-14 10:47:05.804000+00:00,526,1721,Tollcross,Outside Piccolinos off Lauriston Place,55.944248052468346,-3.2031045991104747,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432
2021-09-14 10:50:11.426000+00:00,2021-09-14 11:00:37.417000+00:00,625,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449
2021-09-14 10:51:49.966000+00:00,2021-09-14 10:57:40.123000+00:00,350,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,1798,Chambers Street,Outside National Museum,55.94760044619224,-3.188919736735216
2021-09-14 11:06:09.474000+00:00,2021-09-14 11:10:29.367000+00:00,259,1019,Grassmarket,West end of Grassmarket,55.947097278583385,-3.1972457326126005,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789
2021-09-14 11:11:19.906000+00:00,2021-09-14 11:20:45.889000+00:00,565,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2021-09-14 11:35:14.760000+00:00,2021-09-14 11:50:55.135000+00:00,940,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547,1763,Comely Bank Road,Outside Raeburn Place Sports Ground,55.95941012836135,-3.2156613606136943
2021-09-14 11:45:35.939000+00:00,2021-09-14 12:12:52.121000+00:00,1636,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288
2021-09-14 11:46:01.289000+00:00,2021-09-14 12:13:12.162000+00:00,1630,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288
2021-09-14 11:53:11.204000+00:00,2021-09-14 12:30:28.512000+00:00,2237,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134,1739,Edinburgh Royal Infirmary,Front of new Sick Kids Hospital,55.92135417116336,-3.1369712992544976
2021-09-14 11:58:53.276000+00:00,2021-09-14 12:05:48.859000+00:00,415,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856558589723,-3.2080701822277438
2021-09-14 12:03:02.973000+00:00,2021-09-14 12:14:13.250000+00:00,670,1763,Comely Bank Road,Outside Raeburn Place Sports Ground,55.95941012836135,-3.2156613606136943,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2021-09-14 12:20:12.894000+00:00,2021-09-14 13:02:03.755000+00:00,2510,1763,Comely Bank Road,Outside Raeburn Place Sports Ground,55.95941012836135,-3.2156613606136943,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864
2021-09-14 12:20:13.634000+00:00,2021-09-14 13:02:04.673000+00:00,2511,1763,Comely Bank Road,Outside Raeburn Place Sports Ground,55.95941012836135,-3.2156613606136943,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864
2021-09-14 12:25:51.136000+00:00,2021-09-14 12:41:44.658000+00:00,953,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715254634,-3.174126319457628,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2021-09-14 12:28:41.057000+00:00,2021-09-14 12:34:49.868000+00:00,368,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467
2021-09-14 12:30:55.473000+00:00,2021-09-14 12:33:14.280000+00:00,138,1739,Edinburgh Royal Infirmary,Front of new Sick Kids Hospital,55.92135417116336,-3.1369712992544976,1739,Edinburgh Royal Infirmary,Front of new Sick Kids Hospital,55.92135417116336,-3.1369712992544976
2021-09-14 12:31:09.178000+00:00,2021-09-14 12:37:48.329000+00:00,399,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,1721,Tollcross,Outside Piccolinos off Lauriston Place,55.944248052468346,-3.2031045991104747
2021-09-14 12:37:39.221000+00:00,2021-09-14 13:21:11.854000+00:00,2612,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298
2021-09-14 12:37:48.257000+00:00,2021-09-14 13:20:53.028000+00:00,2584,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298
2021-09-14 12:48:35.226000+00:00,2021-09-14 13:15:59.433000+00:00,1644,1729,McDonald Road,Next to Fire Station,55.9640310527501,-3.1851753729504253,1744,Morningside Road,"Corner of Morningside Park, beside M&S",55.927985349796536,-3.209749771944871
2021-09-14 13:03:42.334000+00:00,2021-09-14 13:08:26.475000+00:00,284,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805
2021-09-14 13:06:53.457000+00:00,2021-09-14 13:33:34.072000+00:00,1600,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304
2021-09-14 13:07:54.684000+00:00,2021-09-14 13:33:30.641000+00:00,1535,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304
2021-09-14 13:09:11.647000+00:00,2021-09-14 13:34:46.496000+00:00,1534,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,1028,Hunter Square,In Hunter Square next to Tron Kirk,55.94979756563328,-3.1877950320129003
2021-09-14 13:28:01.671000+00:00,2021-09-14 13:48:22.813000+00:00,1221,1024,Meadow Place,End of Meadow Place,55.94023763168944,-3.194640214184801,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449
2021-09-14 13:30:57.521000+00:00,2021-09-14 13:51:59.875000+00:00,1262,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789
2021-09-14 13:32:34.467000+00:00,2021-09-14 13:39:05.839000+00:00,391,260,Lauriston Place,near Chalmers Street,55.94477165233548,-3.197265856419562,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818
2021-09-14 13:35:12.576000+00:00,2021-09-14 16:15:22.181000+00:00,9609,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333
2021-09-14 13:43:09.161000+00:00,2021-09-14 13:54:38.487000+00:00,689,1039,Lothian Road,Outside the Usher Hall,55.94740919920712,-3.2057654971365537,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134
2021-09-14 13:43:35.100000+00:00,2021-09-14 13:51:11.924000+00:00,456,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655
2021-09-14 13:48:31.697000+00:00,2021-09-14 13:55:17.261000+00:00,405,1039,Lothian Road,Outside the Usher Hall,55.94740919920712,-3.2057654971365537,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467
2021-09-14 13:54:29.647000+00:00,2021-09-14 15:02:58.796000+00:00,4109,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,1823,Boroughmuir,Off Gibson Terrace,55.94007146917616,-3.215335840688084
2021-09-14 13:57:39.688000+00:00,2021-09-14 14:13:39.575000+00:00,959,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805
2021-09-14 13:59:00.477000+00:00,2021-09-14 14:02:21.283000+00:00,200,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,1024,Meadow Place,End of Meadow Place,55.94023763168944,-3.194640214184801
2021-09-14 14:03:05.160000+00:00,2021-09-14 14:17:20.605000+00:00,855,1051,Warrender Park Road,On corner with Spottiswoode Street,55.93836921723555,-3.1980326885466184,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818
2021-09-14 14:06:40.913000+00:00,2021-09-14 14:13:11.048000+00:00,390,1024,Meadow Place,End of Meadow Place,55.94023763168944,-3.194640214184801,1039,Lothian Road,Outside the Usher Hall,55.94740919920712,-3.2057654971365537
2021-09-14 14:09:39.593000+00:00,2021-09-14 15:02:40.951000+00:00,3181,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453
2021-09-14 14:17:28.510000+00:00,2021-09-14 14:38:31.046000+00:00,1262,1823,Boroughmuir,Off Gibson Terrace,55.94007146917616,-3.215335840688084,1038,South Trinity Road,Corner of South Trinity Road and Ferry Road,55.97132539148155,-3.207963567424258
2021-09-14 14:19:41.917000+00:00,2021-09-14 15:43:15.556000+00:00,5013,1744,Morningside Road,"Corner of Morningside Park, beside M&S",55.927985349796536,-3.209749771944871,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2021-09-14 14:22:30.966000+00:00,2021-09-14 14:33:12.919000+00:00,641,1028,Hunter Square,In Hunter Square next to Tron Kirk,55.94979756563328,-3.1877950320129003,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2021-09-14 14:25:03.111000+00:00,2021-09-14 14:35:11.479000+00:00,608,1050,EICC,Outside Edinburgh International Conference Centre,55.94607055533778,-3.2103963310007657,1019,Grassmarket,West end of Grassmarket,55.947097278583385,-3.1972457326126005
2021-09-14 14:29:59.016000+00:00,2021-09-14 14:44:10.838000+00:00,851,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288
2021-09-14 14:32:13.283000+00:00,2021-09-14 15:00:23.016000+00:00,1689,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432
2021-09-14 14:32:32.845000+00:00,2021-09-14 14:57:17.953000+00:00,1485,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432
2021-09-14 14:32:33.511000+00:00,2021-09-14 14:42:01.060000+00:00,567,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,289,Castle Street,Near Rose Street,55.95150073734976,-3.2031839065252825
2021-09-14 14:33:30.760000+00:00,2021-09-14 14:44:05.781000+00:00,635,1092,Dalry Road Lidl,,55.94179129688128,-3.2224153095965,1019,Grassmarket,West end of Grassmarket,55.947097278583385,-3.1972457326126005
